imputer,normalizer,tamer__detector,tamer__remediation,selector,balancer,classifier__max_features,classifier__penalty,_family,tamer__contamination,tamer__mad_threshold,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,classifier__colsample_bytree,classifier__min_child_weight,classifier__min_child_samples,classifier__reg_alpha,classifier__reg_lambda,classifier__scale_pos_weight,classifier__num_leaves,classifier__min_samples_leaf,classifier__iterations,classifier__depth,classifier__l2_leaf_reg,classifier__C,classifier__estimator__xgb__learning_rate,classifier__estimator__xgb__max_depth,classifier__estimator__xgb__scale_pos_weight,mean_pr_auc,std_pr_auc,mean_roc_auc,std_roc_auc,range_pr_auc,cv_pr_auc,uncertainty_aware_score,brier_mean,recall_at_spec90_mean
IterativeModelImputer,ZScoreNormalizationNorm,statistical,cluster_local_median,SelectKBestFilter(k=10),BorderlineSMOTESampler(k_neighbors=3),absent,absent,stacker,0.005672141731981612,2.946568859420844,,,,,,,,,,,,,,,,,0.08670770307239768,6.0,4.729489510548738,0.16420050610177894,0.01498840580951774,0.5840287763037462,0.030895080733215927,0.0425005293521393,0.09128111822156776,0.15670630319702006,,
ClassMeanImputer,ZScoreNormalizationNorm,cluster,percentile_clip,TreeBasedSelection,SMOTESampler(k_neighbors=5),absent,absent,stacker,0.008654727750711879,3.704839702659628,,,,,,,,,,,,,,,,,0.09436449274531772,5.0,4.306412560472924,0.19774007663287568,0.012518752266283144,0.6027650945777361,0.00747657688727303,0.036905977324211026,0.06330913024538504,0.19148070049973412,,
MeanImputer,RobustScalerNorm,statistical,winsorize,SelectKBestFilter(k=10),SMOTESampler(k_neighbors=3),absent,absent,stacker,0.006442095024533485,3.5885086390302936,,,,,,,,,,,,,,,,,0.09402647058235163,3.0,5.434586721865404,0.20177623112718018,0.020295991881887826,0.6270639900186701,0.017635205184142962,0.05741023741294993,0.10058663385924381,0.19162823518623628,,
KNNImputerWrapper(n_neighbors=5),ZScoreNormalizationNorm,statistical,none,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=3),absent,absent,stacker,0.038420954750660756,2.6400933243549414,,,,,,,,,,,,,,,,,0.04913798422423836,4.0,4.169541646266113,0.22245703600811795,0.01780997261016009,0.6542282133333762,0.010691292536875945,0.05258010663070181,0.08006028008711832,0.2135520497030379,,
IterativeModelImputer,ZScoreNormalizationNorm,iforest,cluster_local_median,SelectKBestFilter(k=20),SMOTESampler(k_neighbors=3),absent,absent,stacker,0.011360080060124081,2.0104255952166246,,,,,,,,,,,,,,,,,0.03184318942436685,5.0,4.90315649991088,0.1689577837583387,0.010764902966514002,0.5993198309936745,0.034630568892586956,0.03087762614016143,0.06371356635401365,0.1635753322750817,,
ClassMeanImputer,RobustScalerNorm,iforest,mad_replace,SelectKBestFilter(k=40),BorderlineSMOTESampler(k_neighbors=3),absent,absent,stacker,0.06404847965645856,2.837488338647995,,,,,,,,,,,,,,,,,0.07175115027030711,6.0,5.175175079962373,0.17016452452143388,0.015072230350159083,0.5886584238705225,0.010886325012312176,0.03455081704115809,0.08857445694129147,0.16262840934635434,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,statistical,winsorize,SelectKBestFilter(k=20),BorderlineSMOTESampler(k_neighbors=3),absent,absent,stacker,0.012580531501694935,2.486944969224619,,,,,,,,,,,,,,,,,0.057397535765851014,4.0,6.078413665054206,0.2086169036608362,0.015236177325047198,0.6435496606797979,0.023299992262454033,0.04311478531788729,0.07303424151006367,0.20099881499831262,,
InterpolateImputer,RobustScalerNorm,cluster,winsorize,SelectKBestFilter(k=20),SMOTESampler(k_neighbors=5),absent,absent,stacker,0.11367124130432851,3.452684099868241,,,,,,,,,,,,,,,,,0.03994780866903622,5.0,5.773961446703092,0.21069243801973941,0.023012698803369286,0.6330254533022093,0.023284296695403092,0.0714139093222379,0.10922413267254169,0.19918608861805476,,
InterpolateImputer,RobustScalerNorm,statistical,mad_replace,SelectKBestFilter(k=10),SMOTESampler(k_neighbors=3),absent,absent,stacker,0.06447806847303937,3.3485501485102747,,,,,,,,,,,,,,,,,0.06201317786559769,5.0,6.837944838251064,0.19225688984881728,0.031217694571453906,0.5942964598592562,0.0248939769572671,0.08946681954160685,0.16237490680309136,0.17664804256309033,,
ClassMeanImputer,ZScoreNormalizationNorm,cluster,mad_replace,SelectKBestFilter(k=40),BorderlineSMOTESampler(k_neighbors=3),absent,absent,stacker,0.04733472969398419,2.259084938244277,,,,,,,,,,,,,,,,,0.07986849079773478,4.0,6.354966871278965,0.1882242215228164,0.0352734329804546,0.6309439198610566,0.03157681893722952,0.09648780688496023,0.18740113623569313,0.1705875050325891,,
InterpolateImputer,RobustScalerNorm,iforest,cluster_local_median,TreeBasedSelection,BorderlineSMOTESampler(k_neighbors=3),absent,absent,stacker,0.029229511858907715,2.3002828938278412,,,,,,,,,,,,,,,,,0.06928248158830837,6.0,7.863559473208119,0.18902479553293094,0.014099290961498102,0.5974043170082376,0.010008821345836676,0.03905694394490067,0.07458963741633459,0.1819751500521819,,
ClassMeanImputer,ZScoreNormalizationNorm,cluster,percentile_clip,SelectKBestFilter(k=30),FunctionSampler,absent,absent,stacker,0.016091187389144446,3.846631660776694,,,,,,,,,,,,,,,,,0.033226591557845936,4.0,5.224946187102742,0.2814608265834612,0.020158784081249652,0.7363611096820937,0.010467117327109497,0.053454955768549584,0.071621988487524,0.2713814345428364,,
KNNImputerWrapper(n_neighbors=5),RobustScalerNorm,cluster,none,SelectKBestFilter(k=30),SMOTESampler(k_neighbors=5),absent,absent,stacker,0.14206760151663797,2.783438073251188,,,,,,,,,,,,,,,,,0.04606785822897022,3.0,5.607628699790274,0.21014569862085236,0.014935088235204721,0.6386641202914767,0.014002731085491053,0.04548087987654781,0.0710701591001908,0.20267815450325,,
InterpolateImputer,RobustScalerNorm,iforest,none,SelectKBestFilter(k=30),FunctionSampler,absent,absent,stacker,0.08589967349898281,3.0001544363519015,,,,,,,,,,,,,,,,,0.0437454680417296,3.0,4.051143915195303,0.2761754345294082,0.01693588863585889,0.7339946359595817,0.00642652568559388,0.04567741435187678,0.061322936504895745,0.2677074902114787,,
IterativeModelImputer,ZScoreNormalizationNorm,statistical,none,TreeBasedSelection,SMOTESampler(k_neighbors=5),absent,absent,stacker,0.024846667538787292,3.674573369179086,,,,,,,,,,,,,,,,,0.034621114165427944,4.0,6.426224574257859,0.2275740951842698,0.0243443722100715,0.640756003615057,0.02994750316934732,0.06991107945524228,0.10697338899824928,0.21540190907923404,,
IterativeModelImputer,ZScoreNormalizationNorm,iforest,mad_replace,SelectKBestFilter(k=40),SMOTESampler(k_neighbors=3),absent,absent,stacker,0.04490829091171853,3.150669638239285,,,,,,,,,,,,,,,,,0.04257558027407566,5.0,7.252457743532935,0.1842496489994418,0.02174207056396374,0.6070469034352151,0.012793447511485105,0.04961696172445543,0.11800332148274328,0.17337861371745994,,
MeanImputer,RobustScalerNorm,iforest,winsorize,TreeBasedSelection,FunctionSampler,absent,absent,stacker,0.007957977486450154,3.925061892606706,,,,,,,,,,,,,,,,,0.036978044736723524,6.0,4.521303677884466,0.27609094641071,0.01826412719794524,0.7354417177897672,0.011528401414714435,0.05363248143097782,0.06615257557477353,0.2669588828117374,,
MeanImputer,RobustScalerNorm,statistical,shrink,SelectKBestFilter(k=10),FunctionSampler,absent,absent,stacker,0.018301559873322198,2.115428211666776,,,,,,,,,,,,,,,,,0.0758649292164339,3.0,7.463085098502476,0.26374694451707487,0.011031179585823246,0.7207365002057784,0.017399339636822473,0.02642766664173357,0.04182486210796308,0.25823135472416325,,
